movie_id,actor_id,actor_name,character,cast_order
20481,4138,Craig Sheffer,Aaron Boone,0
20481,140234,Anne Bobby,Lori Desinger,1
20481,224,David Cronenberg,Dr. Philip K. Decker,2
20481,69791,Charles Haid,Captain Eigerman,3
20481,31925,Hugh Quarshie,Detective Joyce,4
20481,79648,Hugh Ross,Narcisse,5
20481,73040,Doug Bradley,Dirk Lylesberg,6
20481,327357,Catherine Chevalier,Rachel,7
20481,1127183,Malcolm Smith,Ashberry,8
20481,65146,Bob Sessions,Pettine,9
20481,56710,Oliver Parker,Peloquin,10
20481,49346,Debora Weston,Sheryl Ann,11
20481,56559,Nicholas Vince,Kinski,12
20481,56560,Simon Bamford,Ohnaka,13
20481,1459213,Christine McCorkindale,Shuna Sassi,14
20481,103071,John Agar,Gas Station Attendant / Victim,15
20481,1883226,Jack Bennett,(voice),16
20481,2689256,Alexis De La Rocha,(voice),17
20481,2957236,Kim Robertson,Babette,18
20481,2957238,Nina Robertson,Babette,19
20481,1218934,Tony Bluto,Leroy Gomm,20
20481,2957245,Vincent Keene,Devil Lude,21
20481,2957247,Bernard Henry,Baphomet,22
20481,2957249,Richard Van Spall,Drummer,23
20481,168783,David Young,Otis and Clay,24
20481,1261112,Valda Aviks,Mellissa Rickman,25
20481,33403,Mac McDonald,Lou Rickman,26
20481,2957256,Richard Bowman,Rickman Boy,27
20481,148632,McNally Sagal,Motel Receptionist,28
20481,10210,Daniel Kash,Labowitz,29
20481,25530,Bradley Lavelle,Cormack,30
20481,1378386,Stephen Hoye,Gibbs,31
20481,109586,Tom Hunsinger,Tommy,32
20481,2147290,George Roth,Kane,33
20481,93477,Peter Marinker,Pathologist,34
20481,2588744,Lindsay Holiday,Morgue Assistant,35
20481,56557,Kenneth Nelson,Emergency Doctor,36
20481,2880287,Carolyn Jones,Emergency Nurse,37
20481,730454,Ted Maynard,Bartender,38
20481,2957272,Mitch Webb,Jail Cell Doctor,39
20481,113235,Eric Loren,Ambush Cop,40
20481,55949,Peter Atkins,Man in Club,41
421892,12073,Mike Myers,Shrek (voice),0
421892,776,Eddie Murphy,Donkey (voice),1
421892,6941,Cameron Diaz,Princess Fiona (voice),2
421892,3131,Antonio Banderas,Puss in Boots (voice),3
421892,505710,Zendaya,Felicia (voice),4
421892,3725495,Marcello Hernández,Fergus (voice),5
421892,61263,Skyler Gisondo,Farkle (voice),6
421892,12098,Chris Miller,Magic Mirror (voice),7
421892,12095,Cody Cameron,Pinocchio (voice),8
55301,11662,Jason Lee,Dave,0
55301,212,David Cross,Ian,1
55301,213001,Jenny Slate,Zoe,2
55301,15033,Justin Long,Alvin (voice),3
55301,5661,Matthew Gray Gubler,Simon (voice),4
55301,49915,Jesse McCartney,Theodore (voice),5
55301,56322,Amy Poehler,Eleanor (voice),6
55301,1772,Anna Faris,Jeanette (voice),7
55301,18979,Christina Applegate,Brittany (voice),8
55301,21088,Alan Tudyk,Simone (voice),9
55301,1368537,Michael P. Northey,Hawaiian Shirt Guy,10
55301,1498618,Sophia Aguiar,Club Woman #1,11
55301,211790,Lauren Gottlieb,Club Woman #2,12
55301,2827696,Tera Perez,Club Woman #3,13
55301,170635,Andy Buckley,Captain Correlli,14
55301,91403,Chad Krowchuk,Waiter,15
55301,113861,Luisa d'Oliveira,Tessa,16
55301,558925,Tucker Albrizzi,Tucker / Kite Kid,17
55301,997197,Nelson Wong,Casino Guy,18
55301,2827697,Michael Bagdasarian,Excursion Clerk,19
55301,2827698,Amber-Rochelle DeMarco,Damsel #1,20
55301,2827699,Marcela Caceres,Damsel #2,21
55301,1645416,Natalie Sutcliffe,Damsel #3,22
55301,1368837,Ian Harmon,Monster,23
55301,169200,Phyllis Smith,Flight Attendant,24
55301,30694,"Ross Bagdasarian, Jr.",Alvin (singing voice) (uncredited),25
55301,30696,Janice Karman,Theodore / The Chipettes (singing voice) (uncredited),26
55301,1824338,Eoin Bates,Music Executive (uncredited),27
55301,1108010,Seth Robert Dusky,Additional Voices (voice) (uncredited),28
55301,1766631,Wendell Kinney,Cruise Guest (uncredited),29
55301,1784661,Jeremy Palko,Cruise Guy (uncredited),30
55301,2800358,Rachael Wegener,Model (uncredited),31
55301,558925,Tucker Albrizzi,Tucker/Kite Kid,32
663558,2185754,Yang Tianxiang,Li Yunxiang (voice),0
663558,2974840,Zhang He,Masked Guy (voice),1
663558,2718152,Xuan Xiaoming,Long Wang (voice),2
663558,2463716,Li Shimeng,Dr. Su Junzhu (voice),3
663558,2974841,Keer Zhu,Kasha (voice),4
663558,2974842,Ling Zhenhe,Third Prince (voice),5
663558,2720411,Liu Ruoban,Father (voice),6
663558,2585864,Zhang Yaohan,Father (voice),7
663558,2031481,Guo Haoran,Li Yunxiang's Bother (voice),8
663558,2974843,Zengzhi Gao,Donghai Yaksa (voice),9
663558,2844582,Zhang Zhe,young Nezha (voice),10
149509,10980,Daniel Radcliffe,Ignatius Perrish,0
149509,36594,Juno Temple,Merrin Williams,1
149509,2978,Max Minghella,Lee Tourneau,2
149509,29234,Joe Anderson,Terry Parrish,3
149509,17442,Kelli Garner,Glenna,4
149509,69122,Heather Graham,Veronica,5
149509,52,David Morse,Dale Williams,6
149509,1736,James Remar,Derrick Perrish,7
149509,8183,Kathleen Quinlan,Lydia Perrish,8
149509,1152083,Sabrina Carpenter,Young Merrin,9
149509,84468,Laine MacNeil,Young Glenna,10
149509,973518,Dylan Schmid,Lee at 13,11
149509,1175501,Kendra Anderson,Nurse Delilah,12
149509,63566,Michael Adamthwaite,Eric Hannity,13
149509,63564,Nels Lennarson,Wallace Sturtz,14
149509,56749,Don Thompson,Al O'Hara,15
149509,63791,Jay Brazeau,Father Mould,16
149509,62919,Alex Zahara,Dr. Renald,17
149509,189719,Christine Willes,Receptionist,18
149509,196694,Meredith McGeachie,"Mary, young mother",19
149509,1432087,Sarah Boey,Little Girl,20
149509,1219446,Panou,Golf Pro,21
149509,141774,Reese Alexander,TV Reporter,22
149509,59242,Desiree Zurowski,Radio Reporter,23
149509,143307,Marilyn Norry,Protester,24
149509,1224877,Nancy Sivak,Mrs. Tourneau,25
149509,1432096,Cameron McDonald,E.R. Doctor,26
149509,80829,John Stewart,Diner Manager,27
149509,117997,Dean Wray,"Stan, the Barfly",28
149509,1432440,Graem Beddoes,Unemployed Barfly,29
149509,1265674,Eric Pollins,Exhibitionist Barfly,30
149509,1432725,Pesi Daruwalla,Antique Store Owner,31
149509,1432726,Ryan Clare,Terry's Bass Player,32
149509,1432727,Richard Mitchell,Terry's Jazz Quintet,33
149509,1432729,Kieron Rhys Lillo,Terry's Jazz Quintet,34
149509,1432730,Tyson Sully,Terry's Jazz Quintet,35
149509,1432731,Mark Muskiw,Terry's Jazz Quintet,36
149509,1432732,Mitchell Kummen,Ig Perrish at 13,37
149509,1432758,Jared Ager-Foster,Terry Perrish at 15,38
149509,1255070,Erik McNamee,Eric Hannity at 15,39
16390,16418,Casey Kasem,Shaggy (voice),0
16390,15831,Frank Welker,Fred / Scooby-Doo (voice),1
16390,15761,Grey DeLisle,Daphne (voice),2
16390,86314,Mindy Cohn,Velma (voice),3
16390,11024,Kelly Hu,Miyumi / Miss Mirimoto (voice),4
16390,24362,Kevin Michael Richardson,Sojo / The Black Samurai (voice),5
16390,1248,Brian Cox,Green Dragon (voice),6
16390,85500,Sab Shimono,Mr. Takagawa (voice),7
16390,91387,Keone Young,Matsuhiro (voice),8
16390,16183,Gedde Watanabe,Kenji (voice),9
16390,1752,George Takei,Old Man Samurai (voice),10
116745,7399,Ben Stiller,Walter Mitty,0
116745,41091,Kristen Wiig,Cheryl Melhoff,1
116745,2228,Sean Penn,Sean O'Connell,2
116745,4090,Shirley MacLaine,Edna Mitty,3
116745,36801,Adam Scott,Ted Hendricks,4
116745,17696,Kathryn Hahn,Odessa Mitty,5
116745,10872,Patton Oswalt,Todd Maher,6
116745,94432,Adrian Martinez,Hernando,7
116745,110902,Ólafur Darri Ólafsson,Helicopter Pilot,8
116745,545130,Gunnar Helgason,Hotel Keeper,9
116745,28419,Terence Bernie Hines,Gary Mannheim,10
116745,961834,Alex Anfanger,Ted's Toner Box Associate,11
116745,78404,Gary Wilmes,Walter's Dad,12
116745,1406450,Jon Daly,Tim Naughton,13
116745,185705,Gurdeep Singh,Cab Driver,14
116745,1232623,Paul Fitzgerald,Don Proctor,15
116745,143715,Grace Rex,Cheryl's Co-Worker,16
116745,3537595,Amanda Naughton,Female Editor,17
116745,2678015,Nolan Carley,Western Union Employee,18
116745,9998,Joey Slotnick,Retirement Home Administrator,19
116745,2678016,Marcus Antturi,Rich Melhoff,20
116745,26046,Amy Stiller,Rich's Friend's Mom,21
116745,2678021,Rosamund Gundmundsdottir,Ticket Agent,22
116745,22302,Stuart Cornfeld,Greeland Air Passenger,23
116745,2678023,Maariu Olsen,Rental Car Agent,24
116745,2094817,Makka Kleist,Bartender,25
116745,102610,Þórhallur Sigurðsson,Trawler Captain,26
116745,1013128,Ari Matthíasson,Trawler 1st Mate,27
116745,2678027,Hendrikus Schraven,Trawler 2nd Mate,28
116745,123292,Finni Johannsson,Trawler 3rd Mate,29
116745,2678030,Eysteinn Gardarsson,Zodiac Shark Resucer,30
116745,1770858,José Alcántara,Chilean Sailor,31
116745,2678033,Rodrigo Espinosa,Chilean Sailor,32
116745,2678034,Seba Alón,Chilean Sailor,33
116745,2678035,Miguel Baez-Olavarria,Chilean Sailor,34
116745,2678037,Daniel Orellana,Chilean Sailor,35
116745,2678039,Antonio Molina,Chilean Sailor,36
116745,2678041,Martin Lagos,Chilean Sailor,37
116745,2678042,Andres Quezada,Chilean Sailor,38
116745,2678044,Valur Snaer Hilmarsson,Skateboard Kid #1,39
116745,2678045,Eythor Atli Hilmarsson,Skateboard Kid #2,40
116745,2678046,Birgir Jarl Runarsson,Skateboard Kid #3,41
116745,21633,Kai Lennox,Phil Melhoff,42
116745,81200,Conan O'Brien,Conan O'Brien,43
116745,28637,Andy Richter,Andy Richter,44
116745,185737,Anthony Desio,Mover,45
116745,2678047,Losang Thonden,Older Rajqawee,46
116745,2678048,Rinjee Sherpa,Younger Rajqawee,47
116745,2678049,Haroon Nawabi,Afghan Warlord,48
116745,2678050,Stefan B. Onundarson,Afghan,49
116745,2678051,Mohammed Arif Baser,Afghan,50
116745,2678052,Mohammed Pancherri,Afghan,51
116745,2678053,Ehsan Nawroz,Afghan,52
116745,2678054,Steve Assil,Afghan,53
116745,2678055,Ang Babu Sherpa,Soccer Playing Sherpa,54
116745,2678056,Ang Gelu Sherpa,Soccer Playing Sherpa,55
116745,1753196,Dawa Sherpa,Soccer Playing Sherpa,56
116745,2678057,Ngima T. Sherpa,Soccer Playing Sherpa,57
116745,2678058,Nuri Chhiri Sherpa,Soccer Playing Sherpa,58
116745,1304681,Lhakpa Sonam Sherpa,Soccer Playing Sherpa,59
116745,2678059,Phurba Tashi Sherpa,Soccer Playing Sherpa,60
116745,1994283,Walter Mudu,TSA Skeleton #1,61
116745,1426677,Liz Mikel,TSA Skeleton #2,62
116745,1178796,Brian Scott McFadden,TSA Officer #1,63
116745,1224620,Dion Graham,TSA Officer #2,64
116745,60795,Richard DeDomenico,Piano Wholesaler,65
116745,175511,Matt Levin,Board Meeting Guy,66
116745,1116907,Craig 'Radio Man' Castaldo,News Stand Guy,67
116745,1633449,George Aloi,Life Magazine Employee (uncredited),68
116745,1093769,Paul Bosche,Office Worker (uncredited),69
116745,1609098,Jerome Brooks Jr.,Business Man (uncredited),70
116745,1079376,Brady Bryson,Boy in Park (uncredited),71
116745,60227,Greg Cipes,Time Life Employee (uncredited),72
116745,1461314,Marmee Regine Cosico,NYC Pedestrian (uncredited),73
116745,1555815,Jay Ferraro,Time Life Employee (uncredited),74
116745,1456752,Gary Ferster,Time Life Employee (uncredited),75
116745,1826604,Samantha Gelnaw,Pedestrian (uncredited),76
116745,1343835,Efraiem Hanna,Airline Ticket Agent (uncredited),77
116745,130843,Rosemary Howard,1940s Winter Pedestrian (uncredited),78
116745,1664571,Ilan Krigsfeld,Blue Collar Worker (uncredited),79
116745,1264686,Alex Kruz,Time Life Employee (uncredited),80
116745,115335,Anna Kuchma,Business Pedestrian (uncredited),81
116745,1540270,Dennis Lauricella,NYPD Officer (uncredited),82
116745,1106629,Raymond Mamrak,Office Worker (uncredited),83
116745,1546076,Jennifer Leigh Mann,Time Life Editor (uncredited),84
116745,2524651,Ryan McBride,Movie Poster Boy (uncredited),85
116745,1784953,Ryan Nicolls,Pedestrian (uncredited),86
116745,1171594,Hal Panchansky,Time Life Employee (uncredited),87
116745,1455796,Roy Pollack,Time-Life Employee (uncredited),88
116745,2507459,Wes Pope,Time Life Employee (uncredited),89
116745,1643596,Lil Rhee,New Yorker (uncredited),90
116745,1846250,Bennie Road,Construction Worker (uncredited),91
116745,1691382,Shade Rupe,Pedestrian (uncredited),92
116745,2579903,Stephen Sapienza,Businessman (uncredited),93
116745,2119120,Chloe Elaine Scharf,Businessman's Daughter (uncredited),94
116745,1918400,Joshua Schubart,Mover (uncredited),95
116745,15762,Tara Strong,Airport Passenger (uncredited),96
116745,1456445,Rob Tode,Cheryl's Neighbor (uncredited),97
116745,1895336,Marco Torriani,Tourist (uncredited),98
116745,1205623,Barbara Vincent,Businesswoman (uncredited),99
116745,113919,Hynden Walch,Time Life Employee (uncredited),100
116745,1818388,Kelsey Wang,Time Life Employee (uncredited),101
116745,1935323,Christopher Watts,Time Life Building Pedestrian (uncredited),102
116745,118400,William Henderson White,Time Life Employee (uncredited),103
116745,2982582,Nicole Neuman,Rachel  (uncredited),104
116745,2982595,Dennis Rees,International Traveler (uncredited),105
1363974,2138490,Miho Okasaki,Rimuru (voice),0
1363974,1161472,Mao Ichimichi,Shion (voice),1
1363974,1249235,Tomoaki Maeno,Veldora (voice),2
1363974,1319218,Makoto Furukawa,Benimaru (voice),3
1363974,1407597,Sayaka Senbongi,Shuna (voice),4
1363974,1116333,Hisako Kanemoto,Elmesia (voice),5
1363974,1250515,Koichi Domoto,Zodon (voice),6
1363974,1339189,Saori Onishi,Yura (voice),7
1363974,555099,Koji Yusa,Djeese (voice),8
1363974,1248374,Takuya Eguchi,Soei (voice),9
1363974,1923834,Anzu Haruno,Ramiris (voice),10
1363974,1116334,Rina Hidaka,Milim Nava (voice),11
1363974,151183,Ayako Kawasumi,Beretta (voice),12
1363974,2020073,Chikahiro Kobayashi,Ranga (voice),13
1363974,2258624,Akane Kumada,Ellen (voice),14
1363974,1691384,Lynn,Luminous Valentine (voice),15
1363974,1255653,Manami Numakura,Hinata Sakaguchi (voice),16
1363974,148447,Sayaka Ohara,Frey (voice),17
1363974,552683,Hochu Otsuka,Hakuro (voice),18
1363974,9705,Takahiro Sakurai,Diablo (voice),19
1363974,1562140,Kengo Takanashi,Kaval (voice),20
1363974,89883,Rie Tanaka,Treyni (voice),21
1363974,1849550,Asuna Tomari,Gobta (voice),22
1363974,9710,Megumi Toyoguchi,Raphael (voice),23
1363974,2528668,Nao Kosaka,Mio (voice),24
1363974,3782091,Fujishima Kaho,Yori (voice),25
1363974,115301,Jun Fukushima,Gabiru (voice),26
1363974,1613631,Ryuichi Kijima,Gido (voice),27
137227,1241939,Wasabi Mizuta,Doraemon (voice),0
137227,932986,Megumi Oohara,Nobita (voice),1
137227,9715,Yumi Kakazu,Shizuka (voice),2
137227,90567,Tomokazu Seki,Suneo (voice),3
137227,1142780,Subaru Kimura,Gian (voice),4
137227,186341,Miyuki Sawashiro,Riruru (voice),5
137227,932984,Chiaki,Dorami (voice),6
137227,127891,Masaharu Fukuyama,Fukuyama (voice),7
8204,1281,Freddie Highmore,Jared Grace / Simon Grace,0
8204,33397,Sarah Bolger,Mallory Grace,1
8204,11064,David Strathairn,Arthur Spiderwick,2
8204,18248,Mary-Louise Parker,Helen Grace,3
8204,1733,Nick Nolte,Mulgarath,4
8204,23709,Joan Plowright,Aunt Lucinda Spiderwick,5
8204,37041,Andrew McCarthy,Richard Grace,6
8204,19274,Seth Rogen,Hogsqueal (voice),7
8204,519,Martin Short,Thimbletack (voice),8
8204,8712,Jordy Benattar,Young Lucinda Spiderwick,9
8204,2167971,Lise Durocher-Viens,Mrs. Spiderwick,10
8204,8321,Tod Fennell,Helen's Co-Worker,11
8204,1122326,Mariah Inger,Nurse,12
8204,2805288,Jeremy Lavalley,Tow Truck Driver,13
8204,72048,Kyle Switzer,Additional Performer,14
8204,62821,Tyler Patrick Jones,Additional Performer,15
8204,2372,Ron Perlman,Red Cap (voice) (uncredited),16
428045,973,Jason Flemyng,Jonathan Green,0
428045,1110519,Yao Xingtong,Chen Lan,1
428045,1118212,Anna Churina,Miss Dudley,2
428045,1519027,Ma Li,Witch,3
428045,18897,Jackie Chan,Master,4
428045,1100,Arnold Schwarzenegger,James Hook,5
428045,238130,Yuri Kolokolnikov,Peter The Great,6
428045,4030,Martin Klebba,Captain,7
428045,2002791,Lance Luu,Liu Brother Zhonghao,8
428045,1815899,Li Mengmeng,Li Hong,9
428045,4391,Charles Dance,Lord Dudley,10
428045,585,Rutger Hauer,English Ambassador,11
428045,2020920,Li Yu,The Treasurer,12
428045,2002793,Mark Luu,Liu Brother Zhongyi,13
428045,2002792,Charles Luu,Liu Brother Zhongzhe,14
428045,8399,Christopher Fairbank,Grey,15
428045,101691,Pavel Volya,Menshikov,16
428045,59899,Andrey Merzlikin,Head of Menshikov's Guard,17
428045,2020899,Kseniya Petrukhina,Elizabeth Chiles,18
428045,1751998,Vilen Babichev,Thugs Leader,19
428045,2020877,Mikhail Mukhin,Thug,20
428045,1853215,Evgeniya Shipova,Girl in the Refectory,21
428045,2020898,Igor Korovin,Boyar,22
428045,1620053,Aleksandr Tsyoma,Foreign Ambassador,23
428045,128767,Vladimir Dolinskiy,Foreign Ambassador,24
428045,2020910,Ruslan Bankovskiy,Foreign Ambassador,25
428045,1209115,Aleksey Ogurtsov,Cossack Spirid,26
428045,1176770,Igor Kistol,Cossack Sirko,27
428045,1748445,Aleksandr Gorbatov,Cossack Foma,28
428045,52761,Igor Jijikine,Dead Cossack,29
428045,1491724,Aleksandr Oblasov,Cossack,30
428045,2020922,Nikita Minyaychev,Cossack,31
428045,2020925,Dmitry Kropivnitsky,Cossack,32
428045,97369,Aleksandr Robak,Boatswain,33
428045,2020927,Sergey Lobanov,Seaman Marcus,34
428045,2020895,Yakov Levda,Seaman,35
428045,2020893,Gennady Gorbachev,European in the Square,36
428045,1118014,Nikita Tarasov,Servant at the Court of Peter I,37
428045,1787158,Igor Ogurtsov,Scribe,38
428045,2020894,Anton Tuzikov,Footman,39
428045,2020912,Alexandr Kovtunets,Merchant,40
428045,1747020,Ivan Kotik,John Layon,41
428045,1289984,Alexey A. Petrukhin,Khoma,42
428045,1593249,He Jun,,43
428045,2020931,Gleb Ivanov,,44
428045,3331206,Chen Xingyu,,45
428045,2020932,Vladimir Danay,,46
428045,3307708,Pang Guochang,,47
428045,2020929,Victor Sharovarov,,48
428045,2020933,Maxim Shishov,,49
428045,3314355,Mei Baolai,女琴师,50
2062,10872,Patton Oswalt,Remy (voice),0
2062,65,Ian Holm,Skinner (voice),1
2062,7962,Lou Romano,Linguini (voice),2
2062,6197,Brian Dennehy,Django (voice),3
2062,21198,Peter Sohn,Emile (voice),4
2062,11390,Peter O'Toole,Anton Ego (voice),5
2062,18,Brad Garrett,Gusteau (voice),6
2062,21197,Janeane Garofalo,Colette (voice),7
2062,21200,Will Arnett,Horst (voice),8
2062,32536,Julius Callahan,Lalo / Francois (voice),9
2062,1736,James Remar,Larousse (voice),10
2062,7907,John Ratzenberger,Mustafa (voice),11
2062,59357,Teddy Newton,Lawyer (Talon Labarthe) (voice),12
2062,1260745,Tony Fucile,Pompidou / Health Inspector (voice),13
2062,21199,Jake Steinfeld,Git (Lab Rat) (voice),14
2062,7087,Brad Bird,Ambrister Minion (voice),15
2062,1160045,Stéphane Roux,TV Narrator (voice),16
2062,2000522,Jack Bird,Additional Voices (voice),17
2062,1443329,Andrea Boerries,Additional Voices (voice),18
2062,1443330,Marco Boerries,Additional Voices (voice),19
2062,72753,Lindsey Collins,Additional Voices (voice),20
2062,1266046,Thomas Keller,Additional Voices (voice),21
2062,32532,Bradford Lewis,Additional Voices (voice),22
2062,225986,Lori Richardson,Additional Voices (voice),23
2062,15347,Michael Giacchino,Reporter (voice) (uncredited),24
2062,84213,Bill Farmer,Paris Citizens (voice) (uncredited),25
1671175,1850676,Surakshya Panta,Bhumika,0
1671175,4577657,Nimesh Shrestha,Niraj,1
1671175,4577673,Isha Thapa,Bima,2
1671175,6141788,Amogh Aryal,Jiwan,3
1671175,4579422,Sanjana Maharjan,Komal,4
1671175,4577655,Anish Jung Thapa,Sahanseel,5
1671175,4579423,Ajay Pant,Prayas,6
1671175,4585706,Sabin Bastola,,7
1671175,6141793,Nirmala Khadka,,8
1671175,6141795,Arpan Tamang,,9
1671175,6141797,Jenish Shakya,,10
1671175,6141798,Jerry Limbu,,11
22,85,Johnny Depp,Jack Sparrow,0
22,118,Geoffrey Rush,Barbossa,1
22,114,Orlando Bloom,Will Turner,2
22,116,Keira Knightley,Elizabeth Swann,3
22,1709,Jack Davenport,Norrington,4
22,378,Jonathan Pryce,Governor Weatherby Swann,5
22,1710,Lee Arenberg,Pintel,6
22,1711,Mackenzie Crook,Ragetti,7
22,1712,Damian O'Hare,Lt. Gillette,8
22,1713,Giles New,Murtogg,9
22,1714,Angus Barnett,Mullroy,10
22,1715,David Bailie,Cotton,11
22,1716,Michael Berry Jr.,Twigg,12
22,1717,"Isaac C. Singleton, Jr.",Bo'sun,13
22,2449,Kevin McNally,Joshamee Gibbs,14
22,12802,Treva Etienne,Koehler,15
22,8691,Zoe Saldaña,Anamaria,16
22,9298,Guy Siner,Harbormaster,17
22,155955,Ralph P. Martin,Mr. Brown,18
22,59056,Paula J. Newman,Estrella,19
22,116234,Paul Keith,Butler,20
22,1172661,Dylan Smith,Young Will,21
22,82143,Lucinda Dryzek,Young Elizabeth,22
22,74578,Michael Sean Tighe,Seedy Looking Prisoner,23
22,4031,Greg Ellis,Officer,24
22,106514,Dustin Seavey,Sentry,25
22,1269546,Christian Martin,Steersman,26
22,57252,Trevor Goddard,Grapple,27
22,88032,Vince Lozano,Jacoby,28
22,60941,Ben Wilson,Seedy Prisoner #2,29
22,1269548,Antonio Valentino,Seedy Prisoner #3,30
22,2450,Lauren Maher,Scarlett,31
22,931645,Brye Cooper,Mallot,32
22,1269549,Mike Babcock,Seedy Prisoner #4,33
22,1269550,Owen Finnegan,Town Clerk,34
22,1269551,Ian McIntyre,Sailor,35
22,2452,Vanessa Branch,Giselle,36
22,1269553,Sam Roberts,Crying Boy,37
22,1269554,Ben Roberts,Crying Boy,38
22,4030,Martin Klebba,Marty,39
22,1269555,Félix Castro,Moises,40
22,1269556,Mike Haberecht,Kursar,41
22,1269557,Rudolph McCollum,Matelot,42
22,1269559,Gerard J. Reyes,Tearlach,43
22,1269560,M. Scott Shields,Duncan,44
22,1269561,Christopher Sullivan,Ladbroc,45
22,1269562,Craig Thomson,Crimp,46
22,1269602,Fred Toft,Quartetto,47
22,1269603,D.P. FitzGerald,Weatherby,48
22,1269604,Jerry Gauny,Ketchum,49
22,145555,Maxie J. Santillan Jr.,Maximo,50
22,1269605,Michael Earl Lane,Monk,51
22,1269606,Tobias McKinney,Dog Ear,52
22,1269607,David Patykewich,Clubba,53
22,1269608,Tommy Schooler,Scarus,54
22,1269609,Michael A. Thompson,Simbakka,55
22,1196317,Michael W. Williams,Hawksmoor,56
22,180394,José Zelaya,Katracho,57
22,182212,Finneus Egan,Scratch,58
22,1269610,Don LaDaga,Nipperkin,59
22,1269611,LeJon Stewart,Lejon,60
22,67147,Israel Aduramo,Crippled Man,61
22,82636,Luke de Woolfson,Frightened Sailor,62
22,1077834,Matthew Bowyer,Sailor / Edinburgh,63
22,21700,Christopher S. Capp,Cotton's Parrot (voice),64
22,1269612,Gregory Ryan Alosio,Pirate (uncredited),65
22,59215,Jordi Caballero,Pirate (uncredited),66
22,1596625,Tamara Castle,Woman in bar (uncredited),67
22,74666,Paul Gagné,Sailor (uncredited),68
22,1146942,Joe Grisaffi,Marine (uncredited),69
22,1269613,James McAuley,Barbossa's crew (uncredited),70
122906,93210,Domhnall Gleeson,Tim Lake,0
122906,53714,Rachel McAdams,Mary,1
122906,2440,Bill Nighy,Dad,2
122906,2441,Tom Hollander,Harry,3
122906,234352,Margot Robbie,Charlotte,4
122906,1095524,Lydia Wilson,Kit Kat,5
122906,30083,Lindsay Duncan,Mum,6
122906,156356,Richard Cordery,Uncle D,7
122906,1394375,Joshua McGuire,Rory,8
122906,1221073,Will Merrick,Jay,9
122906,556356,Vanessa Kirby,Joanna,10
122906,116264,Tom Hughes,Jimmy Kincade,11
122906,968292,Clemmie Dugdale,Ginger Jenny,12
122906,145133,Harry Hadden-Paton,Rupert,13
122906,59039,Mitchell Mullen,"Mary's Father, Fitz",14
122906,28950,Lisa Eichhorn,"Mary's Mother, Jean",15
122906,1648727,Jenny Rainsford,Polly,16
122906,1264619,Natasha Powell,Aunty May,17
122906,3163791,Mark Healy,Dans le Noir Maître D',18
122906,4210430,Ben Benson,Theatre Deserter,19
122906,189281,Philip Voss,Theatre Judge,20
122906,1653293,Tom Godwin,Prompter,21
122906,1780966,Pal Aron,Bhattie QC,22
122906,443865,Catherine Steadman,Tina,23
122906,4210432,Andrew Martin Yates,Wedding Priest,24
122906,4210434,Charlie Barnes,Posy (Newborn),25
122906,4210435,Verity Fullerton,Posy (6 Months),26
122906,4210436,Veronica Owings,Posy (1 Year),27
122906,4210437,Olivia Konten,Posy (2 1 / 2 - 3 Years),28
122906,3289810,Sarah Heller,Posy (5 Years),29
122906,4210439,Jaiden Dervish,Boy Posy,30
122906,4210441,Jacob Francis,Jeff (Newborn),31
122906,4210442,Jago Freud,Jeff (5 Months),32
122906,4210443,Ollie Phillips,Jeff (2 Years),33
122906,4210444,Sophie Pond,Jo (6 Months),34
122906,1640427,Sophie Brown,Jo - 1 Year,35
122906,1653299,Molly Seymour,Trudy (Party Guest),36
122906,1220118,Matilda Sturridge,Flirty Girl,37
122906,1420175,Tom Stourton,John,38
122906,4210447,Rebecca Chew,Pret a Manger Server,39
122906,4210448,Jon West,Court Clerk,40
122906,4210451,Graham Richard Howgego,Judge,41
122906,4210452,Kerrie Liane Studholme,Jury Foreman,42
122906,2304505,Kenneth Hazeldine,Defendant,43
122906,4210454,Barbar Gough,Jazz Singer,44
122906,4210456,Jon Boden,Busker,45
122906,4210457,Charlie Curtis,Young Tim,46
122906,10983,Richard Griffiths,Lawyer in Play (uncredited),47
122906,20766,Richard E. Grant,Lawyer in Play (uncredited),48
122906,1168128,Haruka Abe,Japanese Girl (uncredited),49
122906,578690,Lee Nicholas Harris,Police Officer (uncredited),50
122906,1186080,Matthew C. Martino,Commuter (uncredited),51
122906,3205545,Tom Coulston,Theatre Attendee (uncredited),52
122906,4122856,Jon Wennington,Paralegal (uncredited),53
122906,2355262,Cynthia Garbutt,Tube Passenger (uncredited),54
122906,1199390,Paul Blackwell,Christmas Shopper - Commuter (uncredited),55
122906,5548172,Alex Tutusaus,Jury Member (uncredited),56
841755,1231115,Jordan Rodrigues,Liu Kang (voice),0
841755,53828,Jennifer Carpenter,Sonya Blade (voice),1
841755,74949,Joel McHale,Johnny Cage (voice),2
841755,939345,Patrick Seitz,Scorpion (voice),3
841755,1082094,Dave B. Mitchell,Raiden / Kintaro / Sektor (voice),4
841755,1333195,Bayardo De Murguia,Sub-Zero / Kuai Liang (voice),5
841755,60279,Fred Tatasciore,Shao Kahn (voice),6
841755,556275,Matthew Mercer,Smoke / Stryker (voice),7
841755,1480477,Emily O'Brien,Jade / Mother (voice),8
